time_s,true_SOC,true_temperature_C,true_voltage_V,true_current_A
16.9359350627856,0.443654014737844,320.997207151665,623.595423068231,-243.374974120679
17.0121115779041,0.442654250721706,321.134646292639,620.379026143383,-246.298963121354
17.03604010527,0.442337738780681,321.178504735594,619.368159496133,-247.217445027642
17.0422341620599,0.442255734350206,321.189878443071,619.735195113112,-246.861044539303
17.0484282188498,0.442173883397844,321.201209622798,620.393290473677,-246.229623311801
17.0546222756397,0.442092231013263,321.212485817333,621.051429923239,-245.598202084299
17.0608163324296,0.44201078835464,321.223704053092,621.709614760425,-244.966780856798
17.1227569003285,0.441207903284778,321.332749961668,628.293943611626,-238.65256858178
17.1863173269553,0.440405822333356,321.438800080252,635.055095646675,-232.17322814908
17.2063220084634,0.440158254725123,321.470886847592,637.689306273665,-229.656673523473
17.2263266899714,0.439913866377787,321.502153597542,641.199324295055,-226.313407087156
17.2416382770793,0.439729154574719,321.525486904731,643.886381249654,-223.754470308079
17.2569498641873,0.439546545517861,321.548289914339,646.57386689903,-221.195533529003
17.2829945741526,0.439240764837818,321.585878638945,651.146203854527,-216.842832155799
17.3501121798192,0.438480779173981,321.676037579037,662.934750847438,-205.62585585848
17.3990502845193,0.437952089854812,321.735822804763,671.535188395648,-197.447114155691
17.4271281438038,0.437658444759102,321.767937565115,676.471459529378,-192.754624324674
17.4388285267711,0.437538163948233,321.780862549967,678.528852693326,-190.799207156392
17.4418429655026,0.43750731916536,321.78416148523,678.46025145175,-190.860704327694
17.444857404234,0.437476470273175,321.787461409295,678.35553887135,-190.956296486632
17.4478718429654,0.437445607398742,321.790764392474,678.250823594494,-191.05188864557
17.4543099727617,0.437379638644519,321.797830265302,678.027166751926,-191.256050939641
17.518691270724,0.436716066936468,321.869336443038,675.789877475072,-193.297673880351
17.6523629949058,0.435315826027512,322.02277473351,671.140496402677,-197.536595232535
17.6950473961104,0.434862300822878,322.073190915934,669.654638485785,-198.890178578444
17.717027529423,0.434627551759153,322.099424729599,668.889273749523,-199.587200009061
17.7213031643745,0.43458172837084,322.104563854993,668.247741244367,-200.187679277506
17.725578799326,0.434535723260244,322.10974418675,667.184280179621,-201.186300915324
17.7310025690081,0.434477046415383,322.116388009809,665.835186645242,-202.453082065827
