time_s,speed_kmh,throttle_pct,brake,gap_s,active_aero,sector,lap,tyre_life
7320.986,311.0,99.0,0.0,1.3829618015060894,0.0,2,21,18.0
7321.986,314.0,100.0,0.0,1.3316202064929223,0.0,2,21,18.0
7322.986,302.0,99.0,0.0,1.1118356654468855,0.0,2,21,18.0
7323.986,239.85714285714286,6.571428571428571,1.0,0.7824905459016267,0.0,2,21,18.0
7324.986,195.2,13.6,0.0,0.9589191355006201,0.0,2,21,18.0
7325.986,189.48749999999745,68.6333333333265,0.0,0.9766099068842289,0.0,2,21,18.0
7326.986,204.97777777777324,85.98333333332992,0.0,1.165168643098746,0.0,2,21,18.0
7327.986,230.66666666666666,100.0,0.0,1.052072869911227,0.0,2,21,18.0
7328.986,255.6,100.0,0.0,1.0995710166216346,0.0,2,21,18.0
7329.986,269.7142857142857,100.0,0.0,1.1408114749600486,0.0,2,21,18.0
7330.986,283.0,100.0,0.0,1.1810937919560711,0.0,2,21,18.0
7331.986,300.3746097814772,99.95837669094698,0.0,1.249845183485234,0.0,2,21,18.0
7332.986,309.98749999999745,99.0,0.0,1.374079825748551,0.0,2,21,18.0
7334.227,319.0,100.0,0.0,1.3446813126607067,0.0,0,22,19.0
7335.227,320.7949999999999,99.0,0.0,1.3171964464723305,0.0,0,22,19.0
7336.227,323.0,99.82916666666647,0.0,1.2909885598225481,0.0,0,22,19.0
7337.227,323.0,99.0,0.0,1.247734934089326,0.0,0,22,19.0
7338.227,324.0,99.55833333333248,0.0,1.15462112759564,0.0,0,22,19.0
7339.227,325.375,99.0,0.0,1.1302880832833537,0.0,0,22,19.0
7340.227,326.875,99.0,0.0,1.0702721295017057,0.0,0,22,19.0
7341.227,325.27956989247184,99.0,0.0,1.0978689722429877,0.0,0,22,19.0
7342.227,311.5571428571399,99.0,0.0,0.9935715252254586,0.0,0,22,19.0
7343.227,231.36428571424332,1.846428571426379,1.0,0.7338336527773875,0.0,0,22,19.0
7344.227,148.73250000002318,0.0,1.0,0.48519329612102563,0.0,0,22,19.0
7345.227,100.54570637118913,0.0,1.0,0.3310801028951203,0.0,0,22,19.0
7346.227,80.66666666666667,1.1666666666666665,0.0,0.3030081792389403,0.0,0,22,19.0
7347.227,77.0,4.0,1.0,0.2591741399521054,0.0,0,22,19.0
7348.227,71.72142857143004,30.74642857143515,0.0,0.2873404276586559,0.0,0,22,19.0
7349.227,100.07500000001535,67.0,0.0,0.388889291407408,0.0,0,22,19.0
7350.227,143.7083333333354,86.68333333333416,0.0,0.512618756087167,0.0,0,22,19.0
7351.227,191.04166666667518,99.0,0.0,0.6150050452424922,0.0,0,22,19.0
7352.227,229.0,99.75,0.0,0.7525301252853966,0.0,0,22,19.0
7353.227,249.55555555555554,99.44444444444444,0.0,0.8036184837634796,0.0,0,22,19.0
7354.227,270.0,100.0,0.0,0.8352540793341485,0.0,0,22,19.0
7355.227,278.15000000000146,100.0,0.0,0.8723246914345197,0.0,0,22,19.0
7356.227,284.0,100.0,0.0,0.8942002837037513,0.0,0,22,19.0
7357.227,286.8974999999997,100.0,0.0,1.0034847977895793,0.0,0,22,19.0
7358.227,284.99688473520183,100.0,0.0,1.0079624388678132,0.0,0,22,19.0
7359.227,283.5,100.0,0.0,1.0005021862998362,0.0,0,22,19.0
7360.227,284.625,100.0,0.0,1.0111145469776663,0.0,0,22,19.0
7361.227,292.0,100.0,0.0,1.011115312651725,0.0,0,22,19.0
7362.227,291.99375000000157,100.0,0.0,0.8422722557725956,0.0,1,22,19.0
7363.227,281.74374999999947,98.61562499999917,0.0,0.7645422370810995,0.0,1,22,19.0
7364.227,195.9749999999982,0.0,1.0,0.520174111797446,0.0,1,22,19.0
7365.227,131.6,0.0,1.0,0.4239269153520613,0.0,1,22,19.0
7366.227,106.6,14.4,0.0,0.4154255809674542,0.0,1,22,19.0
7367.227,120.2,37.8,0.0,0.433296028617847,0.0,1,22,19.0
7368.227,140.02228412256724,85.37047353761209,0.0,0.5308879241158421,0.0,1,22,19.0
7369.227,172.25625000000127,99.0,0.0,0.7373654064728226,0.0,1,22,19.0
7370.227,192.14062500000318,99.0,0.0,0.6949545769178587,0.0,1,22,19.0
7371.227,209.00623052959628,99.0,0.0,0.7353081504482094,0.0,1,22,19.0
7372.227,221.22222222222223,99.0,0.0,0.7831980487281524,0.0,1,22,19.0
7373.227,210.0,15.0,1.0,0.7518121514103565,0.0,1,22,19.0
7374.227,186.66666666666666,42.44444444444444,0.0,0.7242457129410216,0.0,1,22,19.0
7375.227,190.78888888888665,88.39166666665488,0.0,0.7442870677706511,0.0,1,22,19.0
7376.227,203.6958333333393,99.0,0.0,0.7972814662442582,0.0,1,22,19.0
7377.227,215.45833333333618,99.89166666666723,0.0,0.7871281463747808,0.0,1,22,19.0
7378.227,217.19700748129614,99.0,0.0,0.7657370723966073,0.0,1,22,19.0
7379.227,191.42857142857142,7.857142857142858,1.0,0.5962145795685876,0.0,1,22,19.0
7380.227,169.375,47.875,0.0,0.5851191542611236,0.0,1,22,19.0
7381.227,183.66666666666666,93.33333333333333,0.0,0.7100982196219456,0.0,1,22,19.0
7382.227,218.84772727273332,100.0,0.0,0.8618168927559892,0.0,1,22,19.0
7383.227,244.43500000000063,99.0,0.0,1.03128831438033,0.0,1,22,19.0
7384.227,266.4200000000041,100.0,0.0,1.1221381353736932,0.0,1,22,19.0
7385.227,281.49999999999693,100.0,0.0,1.2049622410992509,0.0,1,22,19.0
7386.227,294.0,99.0,0.0,1.231211665826993,0.0,1,22,19.0
7387.227,297.8333333333333,99.0,0.0,1.1991911637576356,0.0,1,22,19.0
7388.227,303.0,99.1673640167359,0.0,1.2170360651174983,0.0,1,22,19.0
7389.227,307.210000000002,99.0,0.0,1.2123256101418372,0.0,1,22,19.0
7390.227,310.0041666666675,99.9958333333325,0.0,1.2963097888852586,0.0,1,22,19.0
7391.227,310.875,99.0,0.0,1.3287092886910796,0.0,1,22,19.0
7392.227,299.7142857142857,99.0,0.0,1.339491118402454,0.0,1,22,19.0
7393.227,264.0,9.0,1.0,0.9325504347645247,0.0,1,22,19.0
7394.227,182.41666666666777,3.749999999998579,1.0,0.7577523072394554,0.0,2,22,19.0
7395.227,172.59499999999898,58.64500000000921,0.0,0.8193458081636894,0.0,2,22,19.0
7396.227,195.0,82.0,0.0,0.879766272016553,0.0,2,22,19.0
7397.227,213.4722222222166,90.81388888888159,0.0,0.9675957441303429,0.0,2,22,19.0
7398.227,237.2,99.0,0.0,1.0681307189247278,0.0,2,22,19.0
7399.227,252.25,99.0,0.0,1.1308477996780573,0.0,2,22,19.0
7400.227,267.5,99.0,0.0,1.1550514074282876,0.0,2,22,19.0
7401.227,282.0,100.0,0.0,1.2129197901713158,0.0,2,22,19.0
7402.227,293.6750000000017,100.0,0.0,1.2170449709215714,0.0,2,22,19.0
7403.227,300.0041666666675,99.0,0.0,1.22165326728319,0.0,2,22,19.0
7404.227,304.3360995850628,99.0,0.0,1.1989909416660987,0.0,2,22,19.0
7405.227,308.0,99.16666666666667,0.0,1.192413110528655,0.0,2,22,19.0
7406.227,310.25,99.0,0.0,1.1574925158389793,0.0,2,22,19.0
7407.227,313.0,99.0,0.0,1.1311140156818305,0.0,2,22,19.0
7408.227,311.5421412300707,99.0,0.0,1.0561465581295706,0.0,2,22,19.0
7409.227,290.8285714285694,84.96785714283443,0.0,0.9175879126309996,0.0,2,22,19.0
7410.227,221.23124999999615,6.256250000001279,1.0,0.6673553307465325,0.0,2,22,19.0
7411.227,189.90702947845762,23.548752834467795,0.0,0.6221292714362553,0.0,2,22,19.0
7412.227,189.5,69.83333333333333,0.0,0.6625137148749588,0.0,2,22,19.0
7413.227,207.5,89.5,0.0,0.886661364547514,0.0,2,22,19.0
7414.227,235.42857142857142,100.0,0.0,0.9811218966790137,0.0,2,22,19.0
7415.227,256.514106583075,100.0,0.0,1.0358941189902124,0.0,2,22,19.0
7416.227,275.4100000000002,100.0,0.0,0.8744439366617736,0.0,2,22,19.0
7417.227,289.8541666666677,100.0,0.0,1.1686088470242375,0.0,2,22,19.0
7418.227,305.0,100.0,0.0,1.1969163119029826,0.0,2,22,19.0
7419.227,318.1111111111111,99.22222222222223,0.0,6.828970801733532,0.0,2,22,19.0
7420.267,329.0,99.0,0.0,1.1967116522208734,0.0,0,23,20.0
7421.267,336.77777777777777,99.0,0.0,1.096127364377298,0.0,0,23,20.0
7422.267,342.5062500000013,99.0,0.0,0.9661855038950655,0.0,0,23,20.0
7423.267,342.2821428571421,99.0,0.0,0.8011345237756392,0.0,0,23,20.0
7424.267,342.0,99.0,0.0,0.6046105433016611,0.0,0,23,20.0
7425.267,341.0,99.0,0.0,0.47281408918753454,0.0,0,23,20.0
7426.267,341.0,99.0,0.0,0.33182085526258015,0.0,0,23,20.0
7427.267,333.3333333333333,99.0,0.0,0.20851939830781657,0.0,0,23,20.0
7428.267,307.0,75.75,0.0,0.17348202459560322,0.0,0,23,20.0
7429.267,202.87777777775307,0.0,1.0,0.10370404433821406,0.0,0,23,20.0
7430.267,118.71999999999855,0.0,1.0,0.07222813499006776,0.0,0,23,20.0
7431.267,81.0,0.0,1.0,0.001877044381448413,0.0,0,23,20.0
7432.267,71.28571428571429,17.42857142857143,0.0,1.8261907285970933,0.0,0,23,20.0
7433.267,65.5,7.5,0.0,2.349960977577163,0.0,0,23,20.0
7434.267,79.99999999999747,45.77777777777581,0.0,3.09033235986774,0.0,0,23,20.0
7435.267,115.34540389971292,72.67409470751564,0.0,3.8376422686659755,0.0,0,23,20.0
7436.267,162.9249999999784,95.17499999998977,0.0,4.470608039234738,0.0,0,23,20.0
7437.267,202.16666666666666,100.0,0.0,4.962940217790934,0.0,0,23,20.0
7438.267,237.0,99.0,0.0,5.185111201554084,0.0,0,23,20.0
7439.267,258.0,99.0,0.0,5.369967200210914,0.0,0,23,20.0
7440.267,280.59999999999866,100.0,0.0,5.5126361204196215,0.0,0,23,20.0
7441.267,289.1666666666667,100.0,0.0,5.492130249919497,0.0,0,23,20.0
7442.267,294.3761755485885,100.0,0.0,5.431659539374315,0.0,0,23,20.0
7443.267,298.860714285715,100.0,0.0,5.370715928786668,0.0,0,23,20.0
7444.267,299.0,100.0,0.0,5.378474498393372,0.0,0,23,20.0
7445.267,298.42857142857144,100.0,0.0,5.311755360647677,0.0,0,23,20.0
7446.267,298.42857142857144,99.42857142857143,0.0,4.937075700434053,0.0,0,23,20.0
7447.267,299.5500000000005,99.95000000000006,0.0,4.0284443184394645,0.0,1,23,20.0
7448.267,291.0,100.0,0.0,3.0744423548026507,0.0,1,23,20.0
7449.267,242.38125000000304,4.48125000000048,1.0,2.311553132914715,0.0,1,23,20.0
7450.267,147.37366548041584,0.0,1.0,2.1035214339649593,0.0,1,23,20.0
7451.267,112.0,2.0,1.0,2.561068605906641,0.0,1,23,20.0
7452.267,115.0,34.0,0.0,2.9813278848241334,0.0,1,23,20.0
7453.267,129.42857142857142,68.57142857142857,0.0,3.3620915991500286,0.0,1,23,20.0
7454.267,162.75,99.0,0.0,3.7672461689049808,0.0,1,23,20.0
7455.267,186.0,99.0,0.0,3.7207009870102996,0.0,1,23,20.0
7456.267,201.125,99.0,0.0,3.6711868262123346,0.0,1,23,20.0
7457.267,216.14285714285714,99.0,0.0,3.564127636906454,0.0,1,23,20.0
7458.267,221.75,47.0,0.0,3.4578097055727035,0.0,1,23,20.0
7459.267,196.66666666666666,25.77777777777778,0.0,3.598872017740186,0.0,1,23,20.0
7460.267,194.44444444444332,82.22222222221913,0.0,3.8206168284348867,0.0,1,23,20.0
7461.267,202.5,99.625,0.0,3.819900922227495,0.0,1,23,20.0
7462.267,217.375,99.125,0.0,3.604182476926507,0.0,1,23,20.0
7463.267,221.19000000000165,99.0,0.0,3.416851471408445,0.0,1,23,20.0
7464.267,210.5,87.33333333333333,0.0,3.412584143493198,0.0,1,23,20.0
7465.267,179.37499999999585,44.416666666675745,0.0,3.557804711721234,0.0,1,23,20.0
7466.267,182.25,81.875,0.0,3.958178178873751,0.0,1,23,20.0
7467.267,211.4,99.4,0.0,4.358763054148064,0.0,1,23,20.0
7468.267,237.83333333333334,99.0,0.0,4.709218453631859,0.0,1,23,20.0
7469.267,260.1841004184136,100.0,0.0,4.972280878426304,0.0,1,23,20.0
7470.267,277.40298507462745,100.0,0.0,5.108659234126428,0.0,1,23,20.0
7471.267,288.25,99.0,0.0,5.243762763735952,0.0,1,23,20.0
7472.267,293.125,99.125,0.0,5.318385067213385,0.0,1,23,20.0
7473.267,295.75,99.25,0.0,5.600023468001739,0.0,1,23,20.0
7474.267,300.0,99.6,0.0,5.651875531121418,0.0,1,23,20.0
7475.267,302.8,99.0,0.0,5.5014308373013465,0.0,1,23,20.0
7476.267,304.42500000000115,99.0,0.0,4.806807519776043,0.0,1,23,20.0
7477.267,295.0,99.0,0.0,4.146150928272913,0.0,1,23,20.0
7478.267,282.7142857142857,99.0,0.0,3.7566059290817937,0.0,1,23,20.0
7479.267,203.0,4.857142857142857,1.0,3.617090885229217,0.0,2,23,20.0
7480.267,174.0909090909091,46.63636363636364,0.0,3.972665898691362,0.0,2,23,20.0
7481.267,196.33333333333334,87.66666666666667,0.0,4.330975667423456,0.0,2,23,20.0
7482.267,217.14285714285714,91.0,0.0,4.710572527777856,0.0,2,23,20.0
7483.267,238.50778816199536,99.0,0.0,4.992858487493995,0.0,2,23,20.0
7484.267,254.0,99.0,0.0,5.225082817922666,0.0,2,23,20.0
7485.267,267.0,99.0,0.0,5.377042834714301,0.0,2,23,20.0
7486.267,276.8,100.0,0.0,5.512854893289811,0.0,2,23,20.0
7487.267,287.6666666666667,99.0,0.0,5.734828824332416,0.0,2,23,20.0
7488.267,297.85714285714283,99.71428571428571,0.0,5.814156776317768,0.0,2,23,20.0
7489.267,303.0,99.0,0.0,5.863320327363929,0.0,2,23,20.0
7490.267,304.0,99.0,0.0,5.910643234400496,0.0,2,23,20.0
7491.267,305.0999999999998,99.0,0.0,5.828192354131265,0.0,2,23,20.0
7492.267,306.46666666666664,99.0,0.0,5.182594950131946,0.0,2,23,20.0
7493.267,307.7142857142857,99.0,0.0,4.675850390901953,0.0,2,23,20.0
7494.267,292.75,99.0,0.0,4.121113022129924,0.0,2,23,20.0
7495.267,246.0,8.0,1.0,3.9402424932087348,0.0,2,23,20.0
7496.267,200.18204488777874,15.73815461347018,1.0,4.085051874673149,0.0,2,23,20.0
7497.267,192.25,66.75,0.0,4.425969032908043,0.0,2,23,20.0
7498.267,206.5,86.5,0.0,4.783748290176867,0.0,2,23,20.0
7499.267,228.85714285714286,100.0,0.0,5.07937950885873,0.0,2,23,20.0
7500.267,252.0,100.0,0.0,5.313547694566622,0.0,2,23,20.0
7501.267,268.25,100.0,0.0,5.656205197985264,0.0,2,23,20.0
7502.267,284.09090909090907,100.0,0.0,1.0326440853977656,0.0,2,23,20.0
7503.267,296.2857142857143,99.14285714285714,0.0,1.0736244504352859,0.0,2,23,20.0
7504.267,305.75,100.0,0.0,1.1308806130203561,0.0,2,23,20.0
